timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
ATO.N,0.123,0.923,0.818,0.125,0.125,0.162,0.386,0.905,0.871,0.853,0.368,0.794,0.111,0.374,0.101,0.224,0.642,0.772,0.24,0.242,0.774,0.23,0.796,0.117,0.796,0.931,0.976,0.448
EVRG.OQ,0.218,0.83,0.768,0.24,0.224,0.202,0.404,0.838,0.618,0.772,0.394,0.606,0.329,0.471,0.174,0.167,0.475,0.873,0.208,0.21,0.625,0.123,0.517,0.141,0.552,0.107,0.006,0.087
SCHW.N,0.384,0.513,0.754,0.554,0.172,0.198,0.954,0.754,0.588,0.541,0.97,0.998,0.412,0.988,0.398,0.056,0.861,0.972,0.602,0.911,0.321,0.893,0.212,0.792,0.325,0.174,0.556,0.549
CAG.N,0.018,0.97,0.808,0.036,0.014,0.022,0.64,0.986,0.974,0.978,0.612,0.964,0.038,0.509,0.03,0.321,0.287,0.756,0.368,0.331,0.473,0.248,0.505,0.057,0.396,0.554,0.463,0.772
GOOGL.OQ,0.469,0.495,0.089,0.152,0.287,0.275,0.459,0.339,0.743,0.705,0.392,0.608,0.319,0.376,0.446,0.936,0.678,0.054,0.627,0.995,0.917,0.988,0.648,0.733,0.962,0.04,0.105,0.127
DD.N,0.622,0.412,0.727,0.733,0.638,0.531,0.606,0.285,0.307,0.244,0.834,0.733,0.695,0.844,0.804,0.242,0.485,0.659,0.18,0.556,0.198,0.533,0.226,0.455,0.111,0.899,0.984,0.848
JPM.N,0.523,0.475,0.863,0.673,0.651,0.517,0.931,0.689,0.352,0.376,0.929,0.923,0.628,0.956,0.57,0.082,0.788,0.998,0.176,0.98,0.743,0.974,0.253,0.349,0.343,0.028,0.19,0.76
AZO.N,0.208,0.796,0.549,0.293,0.202,0.196,0.453,0.956,0.717,0.81,0.636,0.727,0.386,0.467,0.307,0.855,0.509,0.315,0.036,0.673,0.993,0.6,0.99,0.216,0.857,0.535,0.422,0.364
SYK.N,0.628,0.366,0.323,0.552,0.697,0.733,0.261,0.386,0.356,0.412,0.323,0.364,0.517,0.301,0.497,0.634,0.778,0.325,0.719,0.834,0.726,0.691,0.774,0.376,0.067,0.489,0.883,0.358
WEC.N,0.079,0.98,0.838,0.028,0.182,0.16,0.141,0.875,0.863,0.903,0.222,0.832,0.036,0.293,0.016,0.21,0.572,0.792,0.453,0.505,0.484,0.242,0.475,0.119,0.273,0.448,0.701,0.335
SJM.N,0.01,0.99,0.899,0.01,0.006,0.008,0.818,0.998,0.992,0.992,0.675,0.992,0.022,0.485,0.008,0.379,0.378,0.582,0.341,0.281,0.549,0.315,0.711,0.04,0.931,0.84,0.851,0.044
KMB.N,0.032,0.986,0.77,0.034,0.042,0.04,0.267,0.972,0.958,0.972,0.184,0.873,0.02,0.212,0.034,0.702,0.426,0.432,0.996,0.665,0.881,0.58,0.638,0.01,0.784,0.616,0.881,0.426
NKE.N,0.604,0.388,0.164,0.479,0.568,0.537,0.323,0.315,0.453,0.418,0.337,0.255,0.634,0.192,0.305,0.831,0.653,0.123,0.895,0.931,0.524,0.869,0.438,0.739,0.281,0.164,0.125,0.743
BBY.N,0.721,0.333,0.281,0.628,0.238,0.38,0.562,0.554,0.503,0.469,0.604,0.2,0.792,0.632,0.818,0.758,0.038,0.162,0.739,0.303,0.316,0.285,0.127,0.776,0.491,0.911,0.578,0.705
MO.N,0.115,0.909,0.933,0.321,0.176,0.174,0.527,0.832,0.715,0.778,0.729,0.887,0.273,0.816,0.192,0.901,0.582,0.636,0.036,0.814,0.582,0.683,0.39,0.176,0.428,0.182,0.352,0.01
BEN.N,0.58,0.596,0.574,0.618,0.788,0.519,0.337,0.164,0.432,0.335,0.679,0.838,0.281,0.911,0.616,0.461,0.299,0.879,0.131,0.174,0.41,0.141,0.182,0.661,0.069,0.897,0.968,0.804
SYF.N,0.933,0.149,0.774,0.939,0.974,0.974,0.321,0.069,0.036,0.046,0.828,0.246,0.903,0.891,0.893,0.28,0.145,0.976,0.133,0.222,0.423,0.428,0.119,0.842,0.139,0.844,0.695,0.661
CTVA.N,0.347,0.457,0.721,0.697,0.24,0.216,0.925,0.733,0.473,0.497,0.891,0.867,0.646,0.915,0.64,0.23,0.461,0.154,0.248,0.636,0.345,0.331,0.828,0.362,0.236,0.131,0.343,0.608
MDT.N,0.325,0.61,0.505,0.487,0.349,0.366,0.481,0.636,0.624,0.624,0.489,0.513,0.513,0.275,0.491,0.546,0.594,0.598,0.327,0.844,0.842,0.826,0.085,0.204,0.523,0.162,0.069,0.02
COST.OQ,0.103,0.901,0.222,0.024,0.032,0.032,0.784,0.889,0.968,0.966,0.384,0.869,0.061,0.424,0.067,0.619,0.137,0.087,0.861,0.941,0.889,0.939,0.911,0.426,0.505,0.208,0.21,0.531
CTAS.OQ,0.681,0.446,0.246,0.521,0.628,0.572,0.376,0.396,0.345,0.388,0.331,0.313,0.576,0.232,0.774,0.81,0.81,0.147,0.921,0.669,0.766,0.556,0.974,0.21,0.863,0.345,0.737,0.79
PXD.N,0.616,0.097,0.96,0.887,0.168,0.467,0.986,0.719,0.287,0.137,0.958,0.446,0.943,0.97,0.97,0.691,0.408,0.216,0.416,0.719,0.671,0.727,0.808,0.766,0.087,0.644,0.418,0.085
TMUS.OQ,0.139,0.735,0.372,0.218,0.113,0.087,0.816,0.893,0.857,0.889,0.453,0.778,0.184,0.218,0.257,0.094,0.406,0.752,0.438,0.927,0.5,0.931,0.566,0.131,0.579,0.402,0.743,0.386
EIX.N,0.376,0.646,0.626,0.475,0.244,0.339,0.394,0.57,0.552,0.667,0.246,0.236,0.566,0.083,0.299,0.131,0.269,0.909,0.224,0.432,0.696,0.263,0.863,0.325,0.659,0.61,0.836,0.101
IT.N,0.77,0.222,0.325,0.661,0.636,0.745,0.444,0.271,0.291,0.315,0.483,0.317,0.681,0.095,0.598,0.661,0.77,0.208,0.036,0.465,0.158,0.319,0.913,0.493,0.802,0.41,0.612,0.733
ULTA.OQ,0.814,0.115,0.398,0.84,0.554,0.774,0.941,0.545,0.17,0.251,0.687,0.139,0.887,0.283,0.826,0.909,0.463,0.012,0.905,0.422,0.057,0.747,0.945,0.483,0.186,0.752,0.204,0.98
TDY.N,0.697,0.23,0.404,0.677,0.471,0.624,0.709,0.414,0.378,0.333,0.319,0.137,0.756,0.111,0.735,0.505,0.604,0.467,0.432,0.333,0.038,0.083,0.493,0.319,0.339,0.434,0.772,0.459
PTC.OQ,0.756,0.283,0.139,0.644,0.671,0.695,0.507,0.497,0.226,0.319,0.388,0.345,0.602,0.313,0.681,0.699,0.848,0.224,0.752,0.182,0.717,0.218,0.59,0.485,0.879,0.376,0.398,0.998
GWW.N,0.313,0.685,0.564,0.384,0.188,0.269,0.547,0.768,0.731,0.663,0.582,0.632,0.428,0.321,0.4,0.848,0.343,0.19,0.903,0.487,0.907,0.426,0.954,0.424,0.717,0.731,0.861,0.626
TFC.N,0.747,0.269,0.824,0.842,0.614,0.659,0.917,0.517,0.224,0.194,0.921,0.758,0.782,0.931,0.725,0.085,0.655,0.846,0.103,0.737,0.222,0.808,0.03,0.796,0.303,0.206,0.164,0.691
AVB.N,0.461,0.822,0.59,0.442,0.618,0.758,0.095,0.319,0.382,0.485,0.325,0.56,0.317,0.339,0.301,0.325,0.923,0.657,0.335,0.402,0.921,0.309,0.337,0.273,0.911,0.491,0.61,0.111
MRK.N,0.036,0.913,0.844,0.127,0.075,0.089,0.564,0.952,0.923,0.931,0.606,0.927,0.069,0.549,0.121,0.831,0.739,0.242,0.768,0.956,0.869,0.913,0.923,0.024,0.727,0.051,0.208,0.166
ROP.N,0.289,0.758,0.309,0.216,0.313,0.255,0.275,0.697,0.758,0.762,0.228,0.552,0.208,0.299,0.364,0.399,0.917,0.345,0.537,0.667,0.96,0.562,0.671,0.152,0.846,0.125,0.424,0.838
DG.N,0.053,0.895,0.37,0.055,0.022,0.024,0.861,0.98,0.972,0.968,0.515,0.893,0.083,0.253,0.097,0.597,0.277,0.236,0.855,0.727,0.861,0.651,0.636,0.398,0.426,0.465,0.129,0.986
ETN.N,0.535,0.58,0.64,0.614,0.513,0.562,0.533,0.788,0.442,0.448,0.651,0.596,0.539,0.507,0.418,0.54,0.556,0.331,0.584,0.756,0.489,0.62,0.772,0.299,0.812,0.255,0.602,0.56
HLT.N,0.8,0.255,0.277,0.824,0.853,0.82,0.84,0.303,0.212,0.204,0.683,0.297,0.78,0.517,0.709,0.219,0.691,0.57,0.036,0.56,0.705,0.517,0.764,0.525,0.297,0.461,0.562,0.681
NWS.OQ,0.576,0.384,0.503,0.705,0.681,0.56,0.711,0.152,0.257,0.305,0.877,0.883,0.547,0.826,0.808,0.264,0.161,0.609,0.165,0.098,0.588,0.002,0.206,0.695,0.804,0.257,0.412,0.44
MKTX.OQ,0.196,0.824,0.135,0.131,0.778,0.319,0.028,0.212,0.901,0.824,0.032,0.372,0.093,0.131,0.402,0.889,0.984,0.012,0.873,0.095,0.009,0.303,0.22,0.745,0.168,0.566,0.4,0.992
EW.N,0.562,0.499,0.127,0.311,0.719,0.523,0.408,0.19,0.547,0.562,0.224,0.457,0.295,0.251,0.248,0.887,0.905,0.051,0.812,0.671,0.792,0.588,0.6,0.697,0.703,0.723,0.679,0.079
IPG.N,0.758,0.295,0.685,0.786,0.857,0.84,0.495,0.451,0.178,0.186,0.788,0.598,0.725,0.83,0.729,0.343,0.212,0.562,0.582,0.164,0.537,0.558,0.76,0.396,0.586,0.764,0.745,0.37
DISH.OQ,0.921,0.083,0.287,0.838,0.772,0.804,0.881,0.063,0.184,0.081,0.685,0.248,0.81,0.78,0.917,0.349,0.055,0.966,0.073,0.032,0.352,0.051,0.004,0.99,0.242,0.954,0.974,0.935
WMT.N,0.024,0.968,0.487,0.016,0.016,0.01,0.812,0.976,0.986,0.988,0.602,0.968,0.032,0.58,0.032,0.473,0.091,0.307,0.707,0.976,0.79,0.907,0.687,0.2,0.685,0.008,0.267,0.277
HSIC.OQ,0.259,0.8,0.8,0.531,0.519,0.364,0.354,0.648,0.422,0.533,0.673,0.77,0.374,0.786,0.436,0.531,0.131,0.198,0.493,0.111,0.309,0.115,0.44,0.208,0.091,0.883,0.911,0.291
CTRA.N,0.059,0.978,0.964,0.325,0.079,0.119,0.838,0.933,0.947,0.818,0.816,0.966,0.194,0.935,0.275,0.604,0.4,0.257,0.212,0.345,0.564,0.275,0.851,0.834,0.475,0.895,0.687,0.028
FDX.N,0.477,0.291,0.311,0.549,0.37,0.277,0.877,0.461,0.584,0.525,0.584,0.406,0.644,0.677,0.414,0.418,0.059,0.774,0.299,0.644,0.423,0.644,0.228,0.812,0.337,0.622,0.321,0.749
F.N,0.891,0.228,0.388,0.871,0.901,0.897,0.503,0.188,0.154,0.105,0.681,0.212,0.832,0.766,0.828,0.137,0.024,0.99,0.119,0.659,0.476,0.733,0.683,0.859,0.438,0.788,0.442,0.263
DRI.N,0.939,0.036,0.299,0.933,0.816,0.921,0.863,0.741,0.077,0.125,0.665,0.04,0.952,0.107,0.915,0.594,0.311,0.259,0.83,0.279,0.255,0.345,0.659,0.315,0.62,0.685,0.473,0.897
WELL.N,0.82,0.107,0.598,0.879,0.806,0.863,0.642,0.244,0.093,0.17,0.345,0.053,0.901,0.438,0.875,0.051,0.804,0.749,0.232,0.521,0.806,0.36,0.679,0.39,0.885,0.697,0.739,0.501
NCLH.N,0.998,0.004,0.184,0.998,0.996,0.994,1.0,0.046,0.004,0.004,0.982,0.03,0.996,0.719,0.982,0.004,0.246,0.974,0.913,0.002,0.515,0.107,0.222,0.996,0.683,0.99,0.727,0.931
XYL.N,0.485,0.62,0.572,0.543,0.556,0.368,0.398,0.549,0.402,0.489,0.566,0.673,0.378,0.651,0.186,0.333,0.636,0.275,0.758,0.356,0.659,0.271,0.404,0.505,0.671,0.62,0.871,0.784
CDNS.OQ,0.626,0.406,0.053,0.17,0.36,0.325,0.19,0.366,0.747,0.711,0.069,0.158,0.41,0.048,0.303,0.929,0.974,0.059,0.935,0.655,0.238,0.788,0.978,0.638,0.149,0.19,0.275,0.786
EQT.N,0.113,0.976,0.947,0.307,0.129,0.152,0.923,0.64,0.952,0.616,0.923,1.0,0.133,0.998,0.562,0.098,0.295,0.679,0.154,0.147,0.645,0.329,0.883,0.945,0.701,0.968,0.8,0.04
LNT.OQ,0.154,0.917,0.782,0.154,0.236,0.238,0.206,0.836,0.76,0.79,0.301,0.644,0.192,0.315,0.075,0.219,0.602,0.824,0.378,0.202,0.642,0.17,0.465,0.158,0.56,0.293,0.362,0.293
LEN.N,0.911,0.095,0.131,0.846,0.846,0.895,0.014,0.293,0.113,0.192,0.016,0.018,0.848,0.018,0.897,0.737,0.127,0.487,0.129,0.459,0.859,0.465,0.754,0.693,0.709,0.875,0.865,0.634
JCI.N,0.57,0.529,0.531,0.61,0.679,0.741,0.236,0.226,0.341,0.321,0.505,0.438,0.59,0.309,0.659,0.317,0.317,0.453,0.467,0.653,0.665,0.537,0.491,0.509,0.909,0.269,0.402,0.646
EFX.N,0.598,0.671,0.208,0.382,0.814,0.646,0.018,0.089,0.545,0.459,0.034,0.218,0.224,0.16,0.451,0.592,0.725,0.533,0.77,0.42,0.711,0.343,0.368,0.675,0.715,0.871,0.927,0.41
LDOS.N,0.305,0.618,0.677,0.493,0.186,0.362,0.356,0.804,0.58,0.552,0.297,0.273,0.578,0.127,0.529,0.48,0.164,0.667,0.552,0.208,0.119,0.121,0.204,0.285,0.162,0.39,0.436,0.455
AMAT.OQ,0.905,0.123,0.101,0.634,0.907,0.853,0.085,0.091,0.271,0.188,0.192,0.129,0.691,0.535,0.768,0.96,0.57,0.16,0.786,0.818,0.234,0.919,0.574,0.877,0.774,0.386,0.178,0.638
NVR.N,0.725,0.285,0.202,0.721,0.731,0.707,0.125,0.489,0.39,0.436,0.059,0.061,0.667,0.081,0.772,0.917,0.267,0.166,0.669,0.218,0.993,0.299,0.792,0.533,0.432,0.511,0.608,0.642
RSG.N,0.16,0.836,0.58,0.21,0.156,0.145,0.461,0.842,0.784,0.836,0.349,0.677,0.212,0.333,0.208,0.347,0.562,0.592,0.612,0.628,0.891,0.414,0.929,0.038,0.996,0.024,0.135,0.212
MGM.N,0.99,0.012,0.154,0.982,0.984,0.998,0.754,0.04,0.024,0.02,0.624,0.012,0.978,0.109,0.956,0.028,0.17,0.907,0.463,0.162,0.432,0.39,0.701,0.865,0.384,0.778,0.535,0.578
DAL.N,0.954,0.174,0.552,0.956,0.988,0.98,0.422,0.101,0.02,0.044,0.832,0.396,0.853,0.675,0.701,0.02,0.057,0.954,0.634,0.382,0.463,0.636,0.301,0.758,0.511,0.81,0.43,0.909
CHD.N,0.026,0.956,0.543,0.014,0.028,0.028,0.517,0.943,0.976,0.976,0.182,0.81,0.034,0.356,0.091,0.628,0.63,0.291,0.709,0.352,0.846,0.295,0.663,0.107,0.952,0.325,0.39,0.038
SNPS.OQ,0.695,0.378,0.042,0.178,0.687,0.549,0.03,0.125,0.598,0.61,0.03,0.174,0.279,0.036,0.352,0.824,0.937,0.03,0.846,0.687,0.192,0.713,0.964,0.642,0.465,0.347,0.388,0.832
EXC.OQ,0.354,0.59,0.578,0.418,0.291,0.374,0.362,0.592,0.566,0.628,0.248,0.315,0.479,0.295,0.339,0.119,0.432,0.903,0.271,0.64,0.534,0.729,0.889,0.196,0.265,0.349,0.133,0.071
V.N,0.457,0.477,0.275,0.364,0.525,0.438,0.705,0.58,0.525,0.586,0.552,0.638,0.402,0.358,0.576,0.899,0.98,0.121,0.901,0.982,0.822,0.98,0.586,0.172,0.604,0.438,0.853,0.774
TPR.N,0.943,0.051,0.442,0.962,0.877,0.859,0.766,0.024,0.051,0.089,0.883,0.279,0.921,0.895,0.909,0.711,0.253,0.438,0.596,0.063,0.459,0.204,0.446,0.822,0.598,0.905,0.634,0.881
PHM.N,0.917,0.111,0.218,0.865,0.929,0.943,0.008,0.224,0.069,0.109,0.022,0.026,0.84,0.034,0.901,0.804,0.097,0.572,0.147,0.091,0.884,0.487,0.776,0.725,0.97,0.832,0.774,0.547
SRE.N,0.374,0.517,0.659,0.57,0.277,0.43,0.56,0.758,0.505,0.58,0.287,0.186,0.683,0.143,0.547,0.234,0.586,0.778,0.281,0.685,0.699,0.475,0.697,0.139,0.333,0.16,0.481,0.259
OMC.N,0.343,0.689,0.895,0.616,0.604,0.473,0.713,0.695,0.392,0.424,0.865,0.956,0.307,0.762,0.501,0.238,0.2,0.677,0.745,0.273,0.521,0.438,0.705,0.313,0.602,0.921,0.956,0.347
NSC.N,0.44,0.436,0.644,0.562,0.214,0.349,0.743,0.614,0.578,0.503,0.564,0.479,0.592,0.43,0.695,0.529,0.727,0.578,0.618,0.735,0.681,0.642,0.156,0.265,0.656,0.238,0.341,0.598
ADI.OQ,0.483,0.4,0.2,0.469,0.428,0.309,0.608,0.376,0.596,0.576,0.578,0.657,0.394,0.541,0.644,0.626,0.851,0.186,0.402,0.82,0.113,0.885,0.836,0.511,0.402,0.317,0.238,0.446
PYPL.OQ,0.78,0.337,0.012,0.263,0.727,0.566,0.289,0.158,0.6,0.444,0.133,0.325,0.291,0.499,0.602,0.49,0.539,0.343,0.592,0.812,0.117,0.958,0.016,0.899,0.178,0.547,0.059,0.994
ALB.N,0.865,0.253,0.378,0.812,0.919,0.651,0.6,0.156,0.081,0.131,0.84,0.76,0.665,0.933,0.802,0.285,0.719,0.319,0.568,0.455,0.042,0.762,0.79,0.937,0.83,0.796,0.448,0.958
HII.N,0.176,0.703,0.921,0.578,0.097,0.18,0.851,0.907,0.729,0.673,0.798,0.766,0.596,0.723,0.483,0.361,0.135,0.634,0.503,0.067,0.133,0.026,0.408,0.164,0.204,0.749,0.537,0.251
BXP.N,0.608,0.521,0.889,0.754,0.8,0.824,0.311,0.347,0.208,0.246,0.669,0.475,0.685,0.756,0.687,0.125,0.606,0.915,0.257,0.103,0.273,0.091,0.008,0.646,0.335,0.772,0.438,0.186
HPQ.N,0.715,0.418,0.354,0.707,0.842,0.816,0.238,0.317,0.301,0.277,0.418,0.184,0.752,0.497,0.669,0.667,0.048,0.745,0.036,0.461,0.517,0.388,0.426,0.667,0.517,0.814,0.79,0.36
PEG.N,0.273,0.638,0.665,0.366,0.283,0.448,0.269,0.76,0.651,0.655,0.255,0.307,0.489,0.129,0.287,0.806,0.56,0.838,0.404,0.515,0.63,0.277,0.568,0.162,0.596,0.154,0.127,0.131
KEYS.N,0.253,0.772,0.16,0.253,0.265,0.164,0.525,0.535,0.832,0.844,0.382,0.798,0.119,0.572,0.255,0.881,0.808,0.143,0.808,0.517,0.115,0.368,0.653,0.523,0.579,0.485,0.665,0.558
WRK.N,0.578,0.303,0.952,0.749,0.386,0.356,0.958,0.459,0.41,0.325,0.931,0.828,0.754,0.982,0.459,0.275,0.053,0.897,0.089,0.061,0.392,0.046,0.022,0.715,0.053,0.436,0.42,0.412
SO.N,0.204,0.832,0.794,0.269,0.226,0.22,0.345,0.762,0.691,0.78,0.364,0.6,0.289,0.432,0.152,0.164,0.503,0.853,0.436,0.802,0.715,0.628,0.707,0.061,0.572,0.246,0.428,0.067
VMC.N,0.539,0.428,0.616,0.703,0.721,0.747,0.147,0.467,0.36,0.386,0.412,0.283,0.669,0.368,0.335,0.331,0.58,0.416,0.541,0.418,0.964,0.297,0.58,0.414,0.988,0.236,0.432,0.64
AXP.N,0.846,0.248,0.592,0.776,0.867,0.818,0.883,0.259,0.156,0.182,0.838,0.545,0.794,0.749,0.778,0.259,0.396,0.952,0.636,0.861,0.107,0.778,0.527,0.56,0.206,0.087,0.392,0.762
EXR.N,0.337,0.784,0.364,0.339,0.564,0.667,0.139,0.436,0.677,0.693,0.097,0.275,0.271,0.214,0.093,0.558,0.952,0.644,0.747,0.354,0.259,0.293,0.669,0.598,0.693,0.804,0.794,0.073
PFE.N,0.083,0.885,0.693,0.091,0.164,0.095,0.255,0.792,0.885,0.941,0.271,0.8,0.057,0.586,0.071,0.808,0.519,0.333,0.513,0.96,0.341,0.915,0.451,0.101,0.042,0.091,0.347,0.545
NVDA.OQ,0.923,0.125,0.008,0.297,0.905,0.814,0.048,0.053,0.501,0.331,0.018,0.057,0.556,0.014,0.612,0.984,0.97,0.085,0.941,0.974,0.84,0.994,0.976,0.964,0.79,0.459,0.008,0.622
NTRS.OQ,0.564,0.319,0.725,0.598,0.479,0.469,0.943,0.515,0.446,0.37,0.859,0.865,0.56,0.885,0.592,0.042,0.483,0.984,0.238,0.329,0.087,0.323,0.061,0.62,0.004,0.222,0.493,0.465
WDC.OQ,0.907,0.087,0.273,0.861,0.933,0.939,0.471,0.149,0.131,0.087,0.531,0.059,0.919,0.735,0.885,0.631,0.073,0.893,0.091,0.085,0.285,0.366,0.095,0.893,0.675,0.743,0.18,0.388
DLR.N,0.143,0.974,0.289,0.044,0.42,0.327,0.038,0.525,0.929,0.911,0.051,0.57,0.04,0.208,0.004,0.303,0.83,0.764,0.244,0.491,0.693,0.481,0.103,0.677,0.632,0.848,0.905,0.814
MHK.N,0.889,0.198,0.588,0.889,0.964,0.954,0.182,0.083,0.075,0.069,0.537,0.119,0.844,0.905,0.879,0.467,0.069,0.709,0.093,0.014,0.407,0.012,0.053,0.846,0.507,0.82,0.776,0.885
REGN.OQ,0.028,0.966,0.313,0.022,0.085,0.034,0.511,0.895,0.98,0.98,0.242,0.958,0.006,0.19,0.024,0.998,0.816,0.099,0.56,0.808,0.009,0.848,0.893,0.586,0.228,0.392,0.483,0.745
EPAM.N,0.818,0.137,0.04,0.255,0.96,0.79,0.41,0.257,0.23,0.491,0.442,0.834,0.117,0.638,0.079,0.872,0.673,0.034,0.79,0.335,0.009,0.232,0.388,0.931,0.016,0.533,0.638,0.917
INTC.OQ,0.37,0.525,0.356,0.309,0.133,0.147,0.842,0.598,0.816,0.689,0.499,0.661,0.349,0.703,0.543,0.766,0.289,0.735,0.121,0.855,0.333,0.966,0.046,0.731,0.562,0.541,0.297,0.416
ZTS.N,0.4,0.693,0.149,0.188,0.545,0.545,0.071,0.287,0.679,0.721,0.061,0.208,0.269,0.101,0.271,0.853,0.899,0.218,0.923,0.782,0.939,0.63,0.673,0.44,0.887,0.075,0.117,0.394
ABT.N,0.145,0.921,0.305,0.038,0.228,0.178,0.174,0.667,0.875,0.927,0.236,0.818,0.046,0.18,0.026,0.731,0.695,0.202,0.711,0.933,0.875,0.875,0.43,0.18,0.667,0.188,0.754,0.17
SYY.N,0.861,0.091,0.673,0.885,0.804,0.867,0.691,0.457,0.121,0.123,0.63,0.089,0.899,0.414,0.812,0.236,0.067,0.588,0.972,0.604,0.388,0.547,0.374,0.224,0.588,0.747,0.954,0.747
MS.N,0.766,0.238,0.562,0.683,0.693,0.604,0.834,0.354,0.279,0.285,0.83,0.715,0.701,0.802,0.77,0.074,0.448,0.988,0.188,0.895,0.305,0.891,0.485,0.38,0.117,0.244,0.57,0.919
L.N,0.412,0.467,0.956,0.665,0.396,0.372,0.897,0.596,0.37,0.426,0.889,0.891,0.574,0.921,0.596,0.505,0.154,0.844,0.111,0.2,0.59,0.016,0.519,0.125,0.855,0.063,0.222,0.329
TROW.OQ,0.665,0.556,0.236,0.368,0.725,0.479,0.285,0.166,0.513,0.467,0.372,0.651,0.248,0.828,0.467,0.962,0.612,0.012,0.473,0.438,0.267,0.444,0.067,0.778,0.253,0.982,0.996,0.923
DXCM.OQ,0.634,0.265,0.028,0.356,0.56,0.665,0.279,0.234,0.808,0.653,0.01,0.077,0.382,0.002,0.428,0.366,0.992,0.117,0.958,0.648,0.78,0.699,0.871,0.915,0.529,0.808,0.863,0.075
NOC.N,0.044,0.937,0.861,0.162,0.024,0.053,0.657,0.913,0.905,0.909,0.711,0.911,0.222,0.669,0.206,0.619,0.453,0.349,0.737,0.822,0.065,0.671,0.729,0.311,0.166,0.341,0.648,0.176
C.N,0.806,0.216,0.857,0.851,0.903,0.871,0.78,0.327,0.143,0.141,0.869,0.556,0.82,0.913,0.83,0.048,0.261,1.0,0.075,0.824,0.476,0.871,0.075,0.59,0.115,0.426,0.137,0.537
CTSH.OQ,0.459,0.554,0.283,0.507,0.418,0.341,0.61,0.501,0.61,0.697,0.511,0.509,0.529,0.515,0.523,0.727,0.279,0.073,0.434,0.499,0.62,0.659,0.315,0.634,0.82,0.507,0.271,0.303
LKQ.OQ,0.834,0.307,0.57,0.834,0.883,0.917,0.341,0.547,0.123,0.147,0.693,0.277,0.808,0.768,0.79,0.616,0.188,0.386,0.471,0.206,0.572,0.069,0.758,0.281,0.543,0.442,0.673,0.683
RMD.N,0.242,0.818,0.178,0.083,0.448,0.259,0.079,0.412,0.846,0.814,0.147,0.616,0.085,0.113,0.143,0.877,0.893,0.077,0.853,0.513,0.925,0.251,0.788,0.321,0.713,0.055,0.255,0.174
BMY.N,0.071,0.844,0.735,0.164,0.071,0.109,0.679,0.921,0.869,0.915,0.671,0.913,0.139,0.186,0.154,0.8,0.584,0.58,0.651,0.909,0.507,0.824,0.57,0.016,0.412,0.143,0.293,0.396
PM.N,0.137,0.848,0.859,0.331,0.515,0.436,0.063,0.729,0.614,0.715,0.315,0.703,0.154,0.317,0.158,0.927,0.764,0.402,0.036,0.915,0.42,0.804,0.501,0.073,0.285,0.01,0.048,0.648
SWKS.OQ,0.778,0.21,0.081,0.556,0.648,0.588,0.568,0.21,0.499,0.41,0.358,0.222,0.697,0.323,0.743,0.915,0.493,0.347,0.457,0.214,0.069,0.693,0.042,0.772,0.222,0.57,0.065,0.883
BRKb.N,0.222,0.798,0.705,0.345,0.275,0.242,0.677,0.721,0.77,0.719,0.659,0.782,0.333,0.673,0.273,0.176,0.442,0.396,0.21,0.99,0.923,0.949,0.762,0.036,0.539,0.012,0.119,0.42
CSGP.OQ,0.527,0.578,0.099,0.238,0.616,0.61,0.156,0.43,0.543,0.661,0.204,0.455,0.275,0.277,0.444,0.399,0.982,0.093,0.653,0.527,0.776,0.477,0.513,0.64,0.895,0.414,0.287,0.972
LHX.N,0.194,0.788,0.733,0.347,0.109,0.23,0.566,0.859,0.749,0.701,0.61,0.634,0.461,0.584,0.309,0.48,0.451,0.404,0.364,0.606,0.174,0.432,0.347,0.214,0.075,0.141,0.085,0.115
STX.OQ,0.451,0.711,0.279,0.416,0.667,0.535,0.244,0.267,0.628,0.471,0.356,0.564,0.341,0.539,0.218,0.913,0.172,0.818,0.036,0.113,0.184,0.455,0.16,0.81,0.697,0.925,0.859,0.244
FAST.OQ,0.21,0.838,0.321,0.166,0.089,0.085,0.646,0.857,0.881,0.863,0.586,0.857,0.158,0.44,0.214,0.933,0.669,0.069,0.84,0.481,0.628,0.56,0.584,0.36,0.626,0.713,0.84,0.63
APH.N,0.543,0.38,0.265,0.622,0.531,0.453,0.418,0.541,0.459,0.499,0.398,0.295,0.642,0.408,0.653,0.68,0.622,0.234,0.794,0.663,0.248,0.568,0.816,0.24,0.44,0.2,0.614,0.489
MAS.N,0.414,0.743,0.366,0.402,0.511,0.388,0.093,0.725,0.604,0.612,0.158,0.362,0.285,0.426,0.438,0.857,0.216,0.628,0.036,0.101,0.691,0.16,0.281,0.622,0.737,0.754,0.762,0.671
