Instrument,Date,Price Close,Volume,Company Market Capitalization,Price To Sales Per Share (Daily Time Series Ratio),Beta,Earnings Per Share - Actual,Price To Book Value Per Share (Daily Time Series Ratio),Forward Price To Book Value Per Share (Daily Time Series Ratio),P/E (Daily Time Series Ratio),Total Debt To Enterprise Value (Daily Time Series Ratio),Total Return,Number of Trades,Combined Alpha Model Sector Rank,Combined Alpha Model Industry Rank
DHI.N,2023-04-10 00:00:00+00:00,96.22,894143,32817781956.72,0.974275313921321,1.52547500228827,2.76,1.63895059584312,1.52614777113747,5.96612170466643,15.6688158342121,0.606440819740692,4839,32,14
DHI.N,2023-04-06 00:00:00+00:00,95.64,846449,32619961196.64,0.96840252570604,1.52547500228827,2.76,1.62907124284386,1.51694837696516,5.9301588010216,15.7546343912296,-1.79689906561249,7428,33,16
DHI.N,2023-04-05 00:00:00+00:00,97.39,858573,33216834179.64,0.986122145321113,1.52547500228827,2.76,1.65887963551405,1.54470516972644,6.03866756201896,15.4985134254405,-0.020531772918587,5598,32,16
DHI.N,2023-04-04 00:00:00+00:00,97.41,666424,33223655585.16,0.986324655259571,1.52524504131167,2.76,1.65922030285885,1.54502239021514,6.03990766214464,15.4956344489986,-0.723603750509588,5354,31,16
DHI.N,2023-04-03 00:00:00+00:00,98.12,1079009,33465815481.12,0.993513758074829,1.52517796434399,2.76,1.67131399359933,1.55628371756401,6.08393121660643,15.3941192043575,0.440167877981377,7106,32,12
TRV.N,2023-05-01 00:00:00+00:00,181.76,283505,41982300454.4,1.1101435982336,0.615834083825897,3.21,1.82138469547125,1.67969688568524,15.4851461529942,15.0327887383775,0.342276692061392,2779,83,74
TRV.N,2023-04-28 00:00:00+00:00,181.14,381464,41839094984.1,1.10635679678716,0.61063374111703,3.21,1.81517178552851,1.6739672858331,15.4323249018121,15.0773006346904,0.493758668515942,3080,83,78
TRV.N,2023-04-27 00:00:00+00:00,180.25,518384,41633525841.25,1.10092090438824,0.61063374111703,3.21,1.80625325351394,1.66574253765826,15.3565008476959,15.1416594935596,2.06103844629409,4622,83,77
TRV.N,2023-04-26 00:00:00+00:00,176.61,440552,40792771144.65,1.07868871525108,0.61063374111703,3.21,1.76977745965657,1.63210424175215,15.0463889859172,15.4107005118826,-0.400406045567324,3833,84,75
TRV.N,2023-04-25 00:00:00+00:00,177.32,434069,40956764505.8,1.08302521368168,0.604035911135339,3.21,1.77689224362325,1.63866555771186,15.1068778380773,15.3574747608827,-1.01043934572657,4180,83,79
TRV.N,2023-04-24 00:00:00+00:00,179.13,313219,41374832088.45,1.09408023080757,0.607766811690784,3.21,1.79502993232705,1.66173964371998,15.2610818133024,15.223435411078,-0.206128133704738,3542,78,70
TRV.N,2023-04-21 00:00:00+00:00,179.5,609965,41460293417.5,1.0963400961869,0.611040970030997,3.21,1.79873763664772,1.67715002223742,15.2926041728788,15.1963226244244,0.133883744282053,6057,81,73
TRV.N,2023-04-20 00:00:00+00:00,179.26,456637,41404859041.9,1.09487423756247,0.610701373585808,3.21,1.79633263925053,1.67409421846341,15.2721572369374,15.2138982792029,-1.81300323163718,4470,80,73
TRV.N,2023-04-19 00:00:00+00:00,182.57,691315,42169391472.05,1.14212099756378,0.610427778934414,3.21,1.96542193877474,1.71052248184192,15.5292156287346,14.9848780123934,6.1453488372093,7096,75,61
TRV.N,2023-04-18 00:00:00+00:00,172.0,581539,39727969180.0,1.07599721521044,0.610427778934414,3.4,1.8516326530605,1.63445072430399,14.6301423461815,15.7763892219622,0.420364315740308,5149,59,44
TRV.N,2023-04-17 00:00:00+00:00,171.28,454314,39561666053.2,1.07149304082119,0.610427778934414,3.4,1.84388163265234,1.62760883755109,14.5688998898486,15.833357670158,1.72833640197185,3874,59,44
TRV.N,2023-04-14 00:00:00+00:00,168.37,441341,38889524249.05,1.05328866933129,0.611865741366844,3.4,1.81255459183602,1.60116323743662,14.3213782955034,16.0678589846237,-2.78868360277135,4160,63,48
TRV.N,2023-04-13 00:00:00+00:00,173.2,550894,40009200000.0,1.08361410541141,0.612123490761551,3.4,1.86455102040743,1.64709552012842,14.7322131067362,15.6809785343489,-0.368154624942484,3753,64,48
TRV.N,2023-04-12 00:00:00+00:00,173.84,376899,40157040000.0,1.08761822219815,0.61138344016921,3.4,1.87144081632579,1.65318178532982,14.7866508456988,15.6312834887173,0.167098818784207,3310,65,48
TRV.N,2023-04-11 00:00:00+00:00,173.55,372626,40090050000.0,1.08580385677916,0.611481294209422,3.4,1.86831887755029,1.65042394641044,14.7619837452314,15.6537624736895,0.521285838401393,3066,69,53
TRV.N,2023-04-10 00:00:00+00:00,172.65,289883,39882150000.0,1.0801730675478,0.611404812436791,3.4,1.85863010204009,1.64156337684942,14.6854306748153,15.723938359229,0.805745314415832,2293,71,55
TRV.N,2023-04-06 00:00:00+00:00,171.27,306677,39563370000.0,1.0715391907264,0.611404812436791,3.4,1.84377397959111,1.62902667392074,14.5680493001773,15.8327718836721,0.563677998943108,2082,71,53
TRV.N,2023-04-05 00:00:00+00:00,170.31,417759,39341610000.0,1.06553301554629,0.611404812436791,3.4,1.83343928571357,1.64255540767317,14.4863926917336,15.9093750334082,0.996264009962644,3752,68,52
TRV.N,2023-04-04 00:00:00+00:00,168.63,431040,38953530000.0,1.0550222089811,0.610497069675015,3.4,1.81535357142786,1.63083008700178,14.3434936269569,16.0452294157552,-2.12432526554066,3384,66,52
TRV.N,2023-04-03 00:00:00+00:00,172.29,388777,39798990000.0,1.07792075185526,0.610721321638506,3.4,1.85475459183601,1.6706638544617,14.6548094466489,15.7521852052591,0.513388950469632,3471,64,50
MOS.N,2023-05-01 00:00:00+00:00,43.59,1152547,14476179717.6,0.756916514211616,1.50061445125285,1.74,1.22609818640115,1.13328839004672,4.36349876722901,20.6947818734377,1.72695449241541,4660,35,37
MOS.N,2023-04-28 00:00:00+00:00,42.85,1218888,14230426724.0,0.744066818856796,1.50368887814951,1.74,1.20528348904081,1.11404926619642,4.28942239448872,20.9894962001254,1.82984790874525,5324,34,34
MOS.N,2023-04-27 00:00:00+00:00,42.08,941335,13974710771.2,0.730696189906511,1.50368887814951,1.74,1.18362495259831,1.0940301778657,4.21234292555625,21.3052038419733,-0.237079184447609,3492,33,34
MOS.N,2023-04-26 00:00:00+00:00,42.18,830719,14007920635.2,0.73243263522473,1.50368887814951,1.74,1.18643774953889,1.09663005946709,4.22235324619683,21.2636672822893,-1.14834778532928,3891,37,36
MOS.N,2023-04-25 00:00:00+00:00,42.67,972880,14170648968.8,0.740941217284002,1.51111182158064,1.74,1.20022045454776,1.10936947931391,4.27140381733567,21.0624571054521,-3.96128741841098,4112,37,35
MOS.N,2023-04-24 00:00:00+00:00,44.43,1112636,14755142575.2,0.771502654884655,1.50998724034286,1.74,1.24972568070206,1.15512739549841,4.44758546060989,20.3701133059462,0.862656072644728,5318,36,33
MOS.N,2023-04-21 00:00:00+00:00,44.05,1310244,14628945092.0,0.764904162675423,1.50355464920588,1.74,1.23903705232784,1.14524784541312,4.40954624217568,20.5157163275024,-1.71798304328426,5721,35,35
MOS.N,2023-04-20 00:00:00+00:00,44.82,1371389,14884661044.8,0.778274791625708,1.5032802763199,1.74,1.26069558877035,1.16526693374384,4.48662571110815,20.2228121145492,-1.3644366197183,3523,35,34
MOS.N,2023-04-19 00:00:00+00:00,45.44,1583592,15090562201.6,0.789040752598666,1.50367671636206,1.74,1.27813492980198,1.18138619967247,4.54868969907975,19.9929764861826,-1.73010380622838,5981,35,34
MOS.N,2023-04-18 00:00:00+00:00,46.24,916667,15356241113.6,0.802932315144417,1.50367671636206,1.74,1.30063730532666,1.2021852524836,4.62877226420439,19.7040222982026,-2.57058575642646,4037,34,31
MOS.N,2023-04-17 00:00:00+00:00,47.46,559346,15761401454.4,0.824116948026687,1.50367671636206,1.74,1.3349534280018,1.2288832620455,4.75089817601948,19.2791013248282,1.00021281123643,2259,32,35
MOS.N,2023-04-14 00:00:00+00:00,46.99,848324,15605315093.6,0.815955655031058,1.50194510740105,1.74,1.32173328238105,1.21401017867057,4.70384966900875,19.4406120017164,0.513368983957224,3503,34,33
MOS.N,2023-04-13 00:00:00+00:00,46.75,762786,15525611420.0,0.811788186267333,1.50208923796456,1.74,1.31498256972364,1.2078096584986,4.67982489947136,19.524133756348,-0.021385799828909,2574,34,33
MOS.N,2023-04-12 00:00:00+00:00,46.76,768977,15528932406.4,0.811961830799155,1.5023850493678,1.74,1.3152638494177,1.20806801350577,4.68082593153541,19.5206393575037,-0.298507462686568,4105,34,35
MOS.N,2023-04-11 00:00:00+00:00,46.9,1237251,15575426216.0,0.814392854244661,1.50225722569494,1.74,1.31920176513452,1.20078263376437,4.69484038043223,19.4718487840365,4.43108439100424,6714,35,34
MOS.N,2023-04-10 00:00:00+00:00,44.91,977513,14914549922.4,0.779837592412105,1.50248096096045,1.74,1.26322710601687,1.14451612146907,4.49563499968467,20.1891215615022,2.83947790245018,3896,35,36
MOS.N,2023-04-06 00:00:00+00:00,43.67,1556016,14502747608.8,0.758305670466191,1.50248096096045,1.74,1.22834842395361,1.11073156947363,4.37150702374148,20.6634158388709,-5.6599697558868,6801,36,36
MOS.N,2023-04-05 00:00:00+00:00,46.29,1463101,15372846045.6,0.803800537803526,1.50248096096045,1.74,1.30204370379695,1.17086126217276,4.63377742452469,19.6862397364697,0.21649707728946,5658,36,39
MOS.N,2023-04-04 00:00:00+00:00,46.19,1144798,15339636181.6,0.802064092485307,1.50095433864408,1.74,1.29923090685636,1.16833185784748,4.6237671038841,19.7218370149234,-0.79467353951891,4828,38,41
MOS.N,2023-04-03 00:00:00+00:00,46.56,1136818,15462512678.4,0.808488940162717,1.50174473026817,1.74,1.30963825553653,1.17769065385102,4.66080529025425,19.5907658485372,1.4821272885789,4009,42,48
BWA.N,2023-05-01 00:00:00+00:00,47.81,583843,11177275432.05,0.707377724957281,1.41352607950438,1.26,1.54947160300297,1.3778761110405,11.9836274723595,29.4607961502698,-0.664865987949304,3455,78,80
BWA.N,2023-04-28 00:00:00+00:00,48.13,581797,11252086729.65,0.712112317552686,1.41299585942205,1.26,1.55984246501847,1.3870984568998,12.0638358135256,29.3080173385494,1.02854743912679,2878,77,80
BWA.N,2023-04-27 00:00:00+00:00,47.64,670381,11137531930.2,0.704862472640971,1.41299585942205,1.26,1.54396208255723,1.37297673980275,11.9410167911149,29.5426095586464,-1.14131562564847,3565,78,80
BWA.N,2023-04-26 00:00:00+00:00,48.19,622477,11266113847.95,0.713000053664324,1.41299585942205,1.26,1.56178700164637,1.38882764674842,12.0788748774943,29.2795475473362,-0.330920372285426,2658,79,80
BWA.N,2023-04-25 00:00:00+00:00,48.35,567781,11303519496.75,0.715367349962027,1.41323492218405,1.26,1.56697243265412,1.39343881967807,12.1189790480774,29.2038978151549,-1.64768104149714,2576,81,80
BWA.N,2023-04-24 00:00:00+00:00,49.16,434523,11492885593.8,0.727351787469146,1.41253042857133,1.26,1.59322367713085,1.41678288263441,12.3220064116543,28.8268424333197,0.36749693752552,2071,82,80
BWA.N,2023-04-21 00:00:00+00:00,48.98,553762,11450804238.9,0.724688579134231,1.41289503921982,1.26,1.58739006724713,1.41159531308856,12.2768892197483,28.9097886777458,0.225086965418456,2716,77,78
BWA.N,2023-04-20 00:00:00+00:00,48.87,780990,11425087855.35,0.723061062929561,1.41267280695324,1.26,1.5838250834293,1.40883115445454,12.2493176024724,28.9607134493036,0.122925629993844,3613,77,78
BWA.N,2023-04-19 00:00:00+00:00,48.81,431955,11411060737.05,0.722173326817922,1.41272807864838,1.26,1.5818805468014,1.40710146611267,12.2342785385038,28.9885662886527,0.680693069306942,2453,77,78
BWA.N,2023-04-18 00:00:00+00:00,48.48,486684,11333911586.4,0.71729077820391,1.41272807864838,1.26,1.57118559534792,1.39792387543253,12.1515636866761,29.1427196452135,0.206696982224048,2492,76,78
BWA.N,2023-04-17 00:00:00+00:00,48.38,415743,11310533055.9,0.715811218017846,1.41272807864838,1.26,1.56794470096807,1.39504036908881,12.1264985800617,29.1897569889407,-0.718243381900255,2281,77,78
BWA.N,2023-04-14 00:00:00+00:00,48.73,630141,11392357912.65,0.720989678669071,1.4125107530706,1.26,1.57928783129752,1.40513264129181,12.2142264532122,29.0257868531999,1.26766417290108,3518,75,75
BWA.N,2023-04-13 00:00:00+00:00,48.12,709834,11249748876.6,0.711964361534079,1.41248755691385,1.26,1.55951837558048,1.38754325259516,12.0613293028642,29.3127676873187,0.104014978156849,3102,75,75
BWA.N,2023-04-12 00:00:00+00:00,48.07,697098,11238059611.35,0.711224581441047,1.41251969588507,1.26,1.55789792839056,1.3861014994233,12.048796749557,29.3365425485078,0.775681341719072,3285,74,73
BWA.N,2023-04-11 00:00:00+00:00,47.7,645581,11151559048.5,0.70575020875261,1.4128752157356,1.26,1.54590661918514,1.37543252595156,11.9560558550836,29.5136824028009,1.66240409207161,2934,77,71
BWA.N,2023-04-10 00:00:00+00:00,46.92,471836,10969206510.6,0.694209639301309,1.41266581370442,1.26,1.52062764302236,1.35294117647059,11.760548023491,29.8942110251392,1.86712983065566,2657,80,78
BWA.N,2023-04-06 00:00:00+00:00,46.06,762195,10768151148.3,0.681485421701158,1.41266581370442,1.26,1.49275595135571,1.32814302191465,11.5449881066069,30.3253060092921,-0.732758620689647,3844,78,78
BWA.N,2023-04-05 00:00:00+00:00,46.4,813774,10847638152.0,0.686515926333776,1.41266581370442,1.26,1.50377499224718,1.33794694348327,11.630209469096,30.1533954461443,-2.17162133670673,3862,78,80
BWA.N,2023-04-04 00:00:00+00:00,47.43,876447,11088437016.15,0.701755396250236,1.41320585704075,1.26,1.53715620435956,1.36764705882353,11.8883800672246,29.6443026897328,-2.60780287474333,3918,76,75
BWA.N,2023-04-03 00:00:00+00:00,48.7,664694,11385344353.5,0.720545810613252,1.41339425537751,1.26,1.57831556298357,1.4042675893887,12.2067069212279,29.039769218616,-0.834860517206265,3298,75,78
IVZ.N,2023-05-01 00:00:00+00:00,16.78,1337593,7688596000.0,1.31705911574764,1.34359318468778,0.38,0.501481231114877,0.522782148142379,12.1999985458881,40.2272794549531,-2.04319906596613,2422,82,87
IVZ.N,2023-04-28 00:00:00+00:00,17.13,1185626,7848966000.0,1.3445305514158,1.33612163828778,0.38,0.511941209117869,0.533686424176338,12.4544681222326,39.9156198945432,-0.580383052814866,2215,81,87
IVZ.N,2023-04-27 00:00:00+00:00,17.23,837365,7894786000.0,1.35237953303527,1.33612163828778,0.38,0.514929774261581,0.536801931614612,12.5271737154739,39.8274593325989,1.71192443919716,1904,80,86
IVZ.N,2023-04-26 00:00:00+00:00,16.94,1423160,7761908000.0,1.3296174863388,1.33612163828778,0.38,0.506262935344816,0.527766960043617,12.3163274950742,40.0842047740878,0.833333333333337,3494,82,86
IVZ.N,2023-04-25 00:00:00+00:00,16.8,1581509,7697760000.0,1.2725884045033,1.32653651253964,0.38,0.502224325603293,0.51855853075083,11.2794070254592,40.029415029415,-0.296735905044515,4973,88,91
IVZ.N,2023-04-24 00:00:00+00:00,16.85,1262807,7720670000.0,1.27637586999289,1.33069702920029,0.39,0.503719040858064,0.520021603271352,11.3129766892255,39.9840222302848,-1.28881077914469,2900,90,92
IVZ.N,2023-04-21 00:00:00+00:00,17.07,941816,7821474000.0,1.2930407181471,1.3365010767685,0.39,0.51029578797906,0.526811202839287,11.460683209797,39.7855108832925,-0.755813953488366,2257,89,92
IVZ.N,2023-04-20 00:00:00+00:00,17.2,968218,7881040000.0,1.30288812842005,1.33628204012139,0.39,0.514182047641466,0.530823238947612,11.5479643355892,39.6691325237779,-1.54550658271322,1980,88,92
IVZ.N,2023-04-19 00:00:00+00:00,17.47,936317,8004754000.0,1.32334044206385,1.33577278705234,0.39,0.522253510017233,0.539155929326441,11.729240519927,39.4295859737277,0.344629523262486,1885,89,92
IVZ.N,2023-04-18 00:00:00+00:00,17.41,1239912,7977262000.0,1.31879548347634,1.33577278705234,0.39,0.520459851711507,0.537304220353368,11.6889569234075,39.4825681870991,1.27981384525886,2160,88,92
IVZ.N,2023-04-17 00:00:00+00:00,17.19,1351221,7876458000.0,1.30213063532213,1.33577278705234,0.39,0.513883104590512,0.545454545454546,11.541250402836,39.6780605277565,1.77619893428064,2980,83,88
IVZ.N,2023-04-14 00:00:00+00:00,16.89,2022403,7738998000.0,1.27940584238457,1.33744643069137,0.39,0.504914813061882,0.535935268919562,11.3398324202385,39.9477820475123,1.56343956704751,2913,76,83
IVZ.N,2023-04-13 00:00:00+00:00,16.63,1694555,7619866000.0,1.25971102183868,1.33767301068302,0.39,0.497142293737069,0.528986083499006,11.165270168654,40.1845244710223,3.09981401115933,2757,76,83
IVZ.N,2023-04-12 00:00:00+00:00,16.13,1063460,7390766000.0,1.22183636694275,1.33733310053121,0.39,0.482195141189352,0.513081510934394,10.8295735309915,40.6477760010659,-1.16421568627452,2268,76,83
IVZ.N,2023-04-11 00:00:00+00:00,16.32,838542,7477824000.0,1.23622873580321,1.33624841271286,0.39,0.487875059157484,0.520698731754008,10.9571382533033,40.4704877059496,2.12765957446808,1813,66,81
IVZ.N,2023-04-10 00:00:00+00:00,15.98,799857,7322036000.0,1.21047397047397,1.33688114260065,0.39,0.477710995425037,0.509850841509133,10.7288645396928,40.7888414494611,1.01137800252845,1723,70,82
IVZ.N,2023-04-06 00:00:00+00:00,15.82,666223,7248724000.0,1.19835408090728,1.33688114260065,0.39,0.472927906609767,0.504745951982133,10.6214416156408,40.9403944752463,0.700190961171225,1374,68,83
IVZ.N,2023-04-05 00:00:00+00:00,15.71,1084468,7198322000.0,1.19002165683017,1.33688114260065,0.39,0.469639533049269,0.50123634043232,10.547588355355,41.0452421410149,-0.569620253164556,2012,71,83
IVZ.N,2023-04-04 00:00:00+00:00,15.8,1553748,7239560000.0,1.19683909471144,1.33431364931234,0.39,0.472330020507858,0.504107840791258,10.6080137501343,40.9594178266258,-2.46913580246913,2581,67,81
IVZ.N,2023-04-03 00:00:00+00:00,16.2,1139241,7422840000.0,1.22713881862818,1.33698985011961,0.39,0.484287742546032,0.516870064608758,10.8765710602643,40.5822788371303,-1.21951219512195,2299,66,78
ZBRA.OQ,2023-05-01 00:00:00+00:00,287.45,141644,14774740570.45,2.5557413199187,1.65840849959612,4.75,5.41153811745329,4.47854791906051,32.6846063406658,12.1190405581524,-0.201367913064606,3850,59,60
ZBRA.OQ,2023-04-28 00:00:00+00:00,288.03,130770,14804552188.23,2.56089814707318,1.67155265546572,4.75,5.42245720636657,4.48758447426335,32.7505554506939,12.0974357097469,1.37617907926227,3454,56,52
ZBRA.OQ,2023-04-27 00:00:00+00:00,284.12,87708,14603580764.92,2.526134019187,1.67155265546572,4.75,5.34884748627876,4.42666562798216,32.3059674848147,12.2445910520584,1.31944939733257,2600,56,52
ZBRA.OQ,2023-04-26 00:00:00+00:00,280.42,81479,14413403203.22,2.49323701837399,1.67155265546572,4.75,5.27919122941817,4.36901863789511,31.88525764498,12.3871780938036,-1.29531854980641,3283,55,49
ZBRA.OQ,2023-04-25 00:00:00+00:00,284.1,132310,14602552778.1,2.52595619756098,1.68142718494296,4.75,5.34847096597141,4.42635402263034,32.3036933775723,12.2453529683446,-1.41920260938963,3672,57,49
ZBRA.OQ,2023-04-24 00:00:00+00:00,288.19,82962,14812776082.79,2.5623207200813,1.681304355422,4.75,5.42546936882541,4.49007731707792,32.7687483086327,12.0914893008516,0.100729419937485,2916,57,45
ZBRA.OQ,2023-04-21 00:00:00+00:00,287.9,121165,14797870273.9,2.55974230650407,1.67145248644373,4.75,5.42000982436877,4.4855590394765,32.7357737536187,12.102271475262,-0.90183119922897,3056,46,40
ZBRA.OQ,2023-04-20 00:00:00+00:00,290.52,92661,14932536547.32,2.5830369395122,1.67181730701502,4.75,5.46933398463222,4.52637934056517,33.0336818023664,12.0055524304462,-0.765131848613202,2667,46,38
ZBRA.OQ,2023-04-19 00:00:00+00:00,292.76,90962,15047671071.16,2.60295296162602,1.67238099826249,4.75,5.51150425905593,4.56127913996923,33.2883818135096,11.9240788738319,-2.61783587798956,3352,47,38
ZBRA.OQ,2023-04-18 00:00:00+00:00,300.63,65058,15452183884.83,2.67292577146342,1.67238099826249,4.75,5.65966499999994,4.68407829389424,34.183243013374,11.6463936905513,0.05657991080344,2300,45,34
ZBRA.OQ,2023-04-17 00:00:00+00:00,300.46,68812,15443445996.86,2.67141428764228,1.67238099826249,4.75,5.65646457738743,4.68142954523323,34.1639131018141,11.6522552347649,-0.86445822885047,2685,37,30
ZBRA.OQ,2023-04-14 00:00:00+00:00,303.08,53034,15578112270.28,2.69470892065041,1.66855134197019,4.75,5.70578873765087,4.72508584368459,34.4618211505618,11.5625686938257,-1.00924323088481,2299,36,30
ZBRA.OQ,2023-04-13 00:00:00+00:00,306.17,78233,15736936233.97,2.72218236186992,1.66858222384573,4.75,5.76396112513715,4.77325964352947,34.8131707195048,11.4585517228181,1.57924421883812,2480,36,30
ZBRA.OQ,2023-04-12 00:00:00+00:00,301.41,65900,15492275370.81,2.67986081487805,1.66929814896747,4.75,5.67434929198677,4.69905016545128,34.2719331958257,11.6195749746253,-0.861757063447669,2235,40,30
ZBRA.OQ,2023-04-11 00:00:00+00:00,304.03,63049,15626941644.23,2.70315544788618,1.6707452039456,4.75,5.72367345225021,4.73989655884726,34.5698412445734,11.5303888780121,0.685521261094182,1822,37,30
ZBRA.OQ,2023-04-10 00:00:00+00:00,301.96,54181,15520545008.36,2.6847509095935,1.6698623497831,4.75,5.68470360043902,4.70762479001914,34.3344711449903,11.6007384734803,0.566175980816622,1993,38,30
ZBRA.OQ,2023-04-06 00:00:00+00:00,300.26,94062,15433166128.66,2.66963607138212,1.6698623497831,4.75,5.65269937431388,4.68112140499121,34.1411720293905,11.6591587274269,0.036648342495424,3052,36,26
ZBRA.OQ,2023-04-05 00:00:00+00:00,300.15,73358,15427512201.15,2.66865805243903,1.6698623497831,4.75,5.65062851262343,4.67940648007764,34.1286644395576,11.6629591362881,-2.77282886851738,2513,37,29
ZBRA.OQ,2023-04-04 00:00:00+00:00,308.71,121957,15867490560.11,2.74476570837399,1.67267966543136,4.75,5.81177920417118,4.81285881880649,35.1019823392832,11.3744402672663,-0.943365955398684,4052,36,33
ZBRA.OQ,2023-04-03 00:00:00+00:00,311.65,82187,16018604622.65,2.77090548739838,1.67293903940799,4.75,5.8671276893523,4.85869408467831,35.4362761039085,11.2786117693947,-1.99685534591196,3883,39,33
AMAT.OQ,2023-05-01 00:00:00+00:00,112.95,1575991,95456126329.65,3.63600831636956,1.59820255778325,2.03,7.1119783904771,6.62186040567176,15.1363883063192,5.91037923792713,-0.070777669645225,24202,87,84
AMAT.OQ,2023-04-28 00:00:00+00:00,113.03,2637639,95523735803.81,3.63858362106464,1.59685500303419,2.03,7.11701564830126,6.62655052371031,15.1471090771426,5.90626894345499,1.20881088825214,33341,85,80
AMAT.OQ,2023-04-27 00:00:00+00:00,111.68,2552785,94382825927.36,3.59512535433513,1.59685500303419,2.03,7.03201192251866,6.54740478180984,14.9661960694974,5.97640500768747,1.24195449188651,35039,85,80
AMAT.OQ,2023-04-26 00:00:00+00:00,110.31,2040473,93225013682.37,3.55102326143184,1.60196275500291,2.03,6.94574888228003,6.46708651039975,14.7826028691463,6.0493038056383,-0.271223216707348,30742,87,81
AMAT.OQ,2023-04-25 00:00:00+00:00,110.61,2516875,93478549210.47,3.5606806540384,1.61028046647715,2.03,6.9646385991206,6.48467445304429,14.8228057597341,6.03318889295802,-2.64061262212833,34649,83,76
AMAT.OQ,2023-04-24 00:00:00+00:00,113.61,1350967,96013904491.47,3.65725458010399,1.6103856954465,2.03,7.15353576752637,6.66055387948976,15.2248346656125,5.87663942184643,0.132205182443157,22102,83,78
AMAT.OQ,2023-04-21 00:00:00+00:00,113.46,2233742,95887136727.42,3.65242588380071,1.60198814624609,2.03,7.14409090910608,6.65175990816749,15.2047332203185,5.88427369246828,-0.813008130081307,34212,79,70
AMAT.OQ,2023-04-20 00:00:00+00:00,114.39,3216967,96673096864.53,3.68236380088105,1.60211782218351,2.03,7.20264903131187,6.70628253036559,15.3293621811408,5.83725840290244,3.67047308319739,39810,79,70
AMAT.OQ,2023-04-19 00:00:00+00:00,110.34,2274081,93250367235.18,3.55198900069249,1.60259448318851,2.03,6.94763785396408,6.4688453046642,14.7866231582051,6.04768844147712,-0.835804799137227,31318,77,70
AMAT.OQ,2023-04-18 00:00:00+00:00,111.27,1933915,94036327372.29,3.58192691777283,1.60259448318851,2.03,7.00619597616987,6.5233679268623,14.9112521190274,5.99803654416062,-0.4651578853207,27592,76,70
AMAT.OQ,2023-04-17 00:00:00+00:00,111.79,2294410,94475788954.33,3.59866639829086,1.60259448318851,2.03,7.03893815202687,6.55385369411284,14.9809371293796,5.97062794475647,-0.983170947741364,38580,85,80
AMAT.OQ,2023-04-14 00:00:00+00:00,112.9,2538304,95413870408.3,3.63439875093514,1.59938224667055,2.03,7.10883010433701,6.61892908189767,15.1296878245546,5.91295107836948,-0.502335419053488,27833,84,81
AMAT.OQ,2023-04-13 00:00:00+00:00,113.47,2350071,95895587911.69,3.6527477968876,1.59892517317798,2.03,7.1447205663341,6.65234617292231,15.2060733166715,5.88376412405257,0.273948391657832,30408,84,81
AMAT.OQ,2023-04-12 00:00:00+00:00,113.16,2226896,95633601199.32,3.64276849119415,1.59962448836554,2.03,7.12520119226551,6.63417196552294,15.1645303297307,5.89960189424783,-2.76679841897233,28640,78,70
AMAT.OQ,2023-04-11 00:00:00+00:00,116.38,1434271,98354882534.26,3.74642450517122,1.60177863182586,2.03,7.32795081968769,6.82294921657441,15.5960413553734,5.73913717293349,-0.103004291845497,20396,78,74
AMAT.OQ,2023-04-10 00:00:00+00:00,116.5,1675039,98456296745.5,3.75028746221385,1.60167232142919,2.03,7.33550670642393,6.82998439363223,15.6121225116086,5.73332566486015,1.7911751856706,21174,80,74
AMAT.OQ,2023-04-06 00:00:00+00:00,114.45,2427085,96723803970.15,3.68429527940236,1.60167232142919,2.03,7.20642697467998,6.70980011889449,15.3374027592584,5.83425094430281,-2.44630071599045,37761,80,74
AMAT.OQ,2023-04-05 00:00:00+00:00,117.32,2664585,99149293855.64,3.77668433533844,1.60047370417449,2.03,7.3871385991215,6.87805810352732,15.7220104125487,5.69392652817793,-2.33100233100234,32352,88,83
AMAT.OQ,2023-04-04 00:00:00+00:00,120.12,1932507,101515625451.24,3.86681999966633,1.60634228062512,2.03,7.56344262296688,7.04221223487642,16.0972373913684,5.56338068381603,-1.79856115107913,26316,89,83
AMAT.OQ,2023-04-03 00:00:00+00:00,122.32,1800909,103374885990.64,3.93764087878109,1.6049848203371,2.03,7.70196721313111,7.17119048093643,16.3920585890125,5.46493407303356,-0.415208011072218,22669,89,83
STX.OQ,2023-05-01 00:00:00+00:00,58.56,1073455,12126743821.44,1.29670057970916,1.11883602263863,-0.28,-25.7262041664944,-9.97161427425686,20.8954052231377,34.6778375542671,-0.357325165900971,11516,10,25
STX.OQ,2023-04-28 00:00:00+00:00,58.77,1266687,12170231119.98,1.30135063301754,1.1212294902276,-0.28,-25.8184600215997,-10.0073731369207,20.9703375164583,34.5913136299435,3.46830985915494,13320,9,24
STX.OQ,2023-04-27 00:00:00+00:00,56.8,840809,11762278843.2,1.2577287043627,1.1212294902276,-0.28,-24.9530122379932,-9.67192094907427,20.2674012410215,35.4203703231651,0.816471423500166,10292,9,24
STX.OQ,2023-04-26 00:00:00+00:00,56.34,709056,11667020951.16,1.24754287330625,1.1212294902276,-0.28,-24.7509279839532,-9.59359201181064,20.1032638366048,35.6197124970876,0.44571224817258,10043,8,24
STX.OQ,2023-04-25 00:00:00+00:00,56.09,940940,11615250357.66,1.24200709555817,1.13506819057146,-0.28,-24.6410995850183,-9.55102193721085,20.0140587255087,35.728994605459,-1.613751973338,11830,8,24
