timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
LDOS.N,-0.3619598928422338,-0.014362860319462661,1.0022110019010242,0.44828557783166445,-0.3925877707228401,-0.01782547010920438,-0.3120519199011231,0.16157129028380188,-0.3262313649371181,-0.37006155897152077,-0.344162385967934,-0.6169642682584117,0.30644459981331157,-0.43863098928077077,0.06906946878641672,-0.233,-1.031,0.488,-0.001,-0.831,-0.851,-1.074,-0.769,-0.636,-1.033,-0.357,-0.316,-0.129
AMAT.OQ,1.5897861661394879,-1.4741737023617878,-1.1927820045320972,0.934027414895201,1.0064042505503334,0.9845318373633476,-0.7216897029110604,-0.8349221452444147,-1.1084744275327862,-1.4084257454002336,-0.5410914382601325,-0.9812943291649524,0.5674370711986378,0.009559211939647433,0.586152928413427,2.045,0.127,-0.861,0.623,0.847,-0.401,1.379,0.22,1.172,0.821,-0.37,-0.887,0.336
NVR.N,0.692533004180873,-0.8696185814525877,-0.3826182209193537,1.3204194247648344,0.4830969191382547,0.5545379788614737,-0.624028276529682,-0.24797340752806335,-0.7460370890786071,-0.6200864109667227,-0.9915422862985925,-1.3541727243108685,0.5173998093717441,-0.5441688170261192,0.5980218658165295,1.53,-0.712,-0.837,0.287,-0.807,3.388,-0.55,0.807,-0.029,-0.304,-0.061,0.083,0.349
RSG.N,-0.8475032420361325,0.5176880952069222,0.7858811943344468,-0.450169090598586,-0.4548309661311167,-0.5056977733172208,-0.19086315857335479,0.2551637527290909,0.12540988477114964,0.36821396153125197,-0.2500665768545929,0.03268982731436352,-0.4864898680151791,-0.18279999143496858,-0.4678586373206257,-0.482,0.113,0.304,0.181,0.172,0.909,-0.296,1.456,-1.496,2.56,-1.716,-0.989,-0.798
MGM.N,3.3559008632491385,-3.536034209662722,-0.6364909767130855,4.268588488972179,1.946877853970623,2.7211876306133225,0.13367163191463208,-1.1200889147042008,-3.010105026297711,-3.508215113917489,0.09447955101492228,-2.3671016669952456,3.324496379371775,-0.494900822493363,2.1456637597941435,-1.376,-1.023,1.107,-0.239,-0.937,-0.085,-0.35,0.528,1.101,-0.446,0.726,-0.09,0.17
DAL.N,2.1361786619400087,-1.2334574227501902,0.7243568549042979,3.341898379540954,2.1432805757010454,2.2329841170973066,-0.2204952882762502,-0.8103333112284521,-3.026124872793069,-2.7550857770316926,0.6791463142278598,-0.40444970359610416,1.3117535459591394,0.17203097368209297,0.4420157021969906,-1.783,-1.547,1.362,0.244,-0.463,-0.053,0.212,-0.463,0.716,-0.061,0.841,-0.331,1.267
CHD.N,-1.865528285749114,1.1515631151043186,0.7050002985309478,-1.6252479842000331,-1.0186729879041452,-1.1803367240237506,-0.14151189576771747,0.5196089634142119,1.1857725262132586,1.307390726063191,-0.550724541335225,0.2978874486224749,-1.2422231751771284,-0.15908236603892317,-0.8000206709322101,0.091,0.311,-0.325,0.385,-0.53,0.684,-0.556,0.419,-1.159,1.864,-0.512,-0.422,-1.615
SNPS.OQ,0.6053873128123756,-0.5689521436918736,-2.0763429717390576,-0.5787680658102048,0.3961238241736983,0.2792170693268495,-0.8951957811598731,-0.7697655501107631,-0.29809852784634916,-0.2521883594681628,-1.0807728960007206,-0.8467987758507391,-0.3092131198522928,-0.731297975375002,-0.21339563707146733,0.802,1.592,-2.859,0.899,0.343,-0.474,0.412,1.719,0.242,-0.217,-0.458,-0.428,0.873
EXC.OQ,-0.23357822063785236,-0.12301181181559152,0.781490015717869,0.19799666168284458,-0.1737329935248839,-0.011127270897106323,-0.3090325151512707,-0.12960874516904128,-0.35001781753997413,-0.1978210428726109,-0.43199759015346617,-0.5387627550897057,0.08464235219648643,-0.2275099356735385,-0.22962997311570776,-0.953,-0.259,1.056,-0.582,0.223,0.027,0.439,1.177,-0.885,-0.726,-0.452,-0.994,-1.334
V.N,0.03944951236975874,-0.34894783868597157,-0.018119475563239867,0.03180921317134841,0.14674427623489683,0.08475797454380374,0.07345175783663262,-0.1428642900603357,-0.42127694075034355,-0.2988715718036201,0.002118619305203447,-0.02983386406496093,-0.07729954034811665,-0.15650544289430143,0.13867323710795168,1.259,2.207,-1.049,1.232,2.436,0.617,2.359,0.244,-0.983,0.178,-0.226,1.048,0.669
TPR.N,2.021682478873253,-2.17320451518995,0.4645651670640354,3.4697132142089546,0.8699380393999548,1.0076939883032558,0.14626948920399782,-1.246285554942741,-2.4269776764128,-2.117513264005375,0.8636331031882997,-0.6116576860986218,1.8379783312646372,0.6385949112047568,1.3905187108067087,0.376,-0.774,0.004,0.13,-1.264,-0.054,-0.79,-0.085,0.925,0.149,1.354,0.177,1.105
PHM.N,1.7440147392405607,-1.5272864556325214,-0.28048500124361603,2.3197609154907872,1.1297471084386477,1.481978325794654,-1.3299799927781362,-0.5750991732667656,-2.1206692449010704,-1.9186277468979631,-1.2019304462618567,-2.0707115092884156,1.2561329827064727,-0.7376385695124186,1.3264747313954275,0.756,-1.323,0.25,-0.803,-1.146,0.795,-0.167,0.745,0.536,2.129,0.961,0.704,0.084
SRE.N,-0.18808571606835514,-0.27784462292191636,0.9555333550576045,0.6638172121205358,-0.18563435272751763,0.06507401614979318,-0.10602063293052844,0.08463717050832593,-0.4945405677612235,-0.31197889505970056,-0.36248420911510887,-0.8023558743003553,0.5435934773131471,-0.4160273348995935,0.08298081528352838,-0.716,0.16,0.728,-0.563,0.341,0.259,-0.194,0.514,-1.108,-0.552,-1.025,-0.222,-0.627
OMC.N,-0.2682181625211439,0.13482568656127147,1.5407810431459732,0.8353177212154346,0.27155123752345434,0.1574736832889612,0.08396337028775588,-0.01667401104804616,-0.7453270926285235,-0.638422640593309,0.7670455815385108,0.7914513397549559,-0.25661134414471837,0.2961577295269632,0.02150239677881707,-0.693,-0.916,0.52,0.515,-0.691,0.013,-0.277,0.534,-0.582,0.177,1.49,1.941,-0.39
NSC.N,0.0029409073283968084,-0.4539296250687428,0.9156760880225401,0.6394948168165273,-0.3026885754274902,-0.03983780672940635,0.12408234929644685,-0.11189256012524684,-0.33370694792957795,-0.44597620587814857,0.017905830425824075,-0.3015646916026025,0.32462728198093393,-0.09736247638544096,0.42183470539764584,-0.163,0.591,0.259,0.199,0.496,0.214,0.219,-1.005,-0.702,0.346,-0.778,-0.48,0.246
ADI.OQ,0.0746896068775451,-0.5246916629013616,-0.3931233016870209,0.33250263572424194,0.008371671838032066,-0.11980147425602358,-0.05130679917921854,-0.3685570100073821,-0.3016674596870628,-0.3191498548611127,0.023307659315420448,-0.00045138735661756044,-0.09158565241414392,0.014503877506700551,0.3081316590066131,0.087,1.141,-0.735,-0.372,0.863,-0.916,1.139,0.965,-0.068,-0.382,-0.529,-0.723,-0.149
PYPL.OQ,0.8670141535301435,-0.7120434108965298,-2.722347873452062,-0.26715753821167176,0.47997798359995686,0.3143242494594022,-0.39462678881292934,-0.6984638794145143,-0.2939455329354997,-0.6061440918227152,-0.6974930076974515,-0.5281163281159649,-0.2686150071602007,-0.032496307890473454,0.21770664523079003,-0.217,0.055,-0.201,0.121,0.835,-0.852,1.731,-2.427,1.328,-0.98,0.041,-1.31,2.832
ALB.N,1.2594808834193318,-0.9673871179738845,0.2844905414945026,1.8491448786606743,1.0442393687095828,0.46388803862035877,-0.05929672151934642,-0.6996250872924822,-2.033390187759478,-1.815780851484066,0.6930945493082872,0.1802902653330779,0.5079051188687376,0.8520771203046142,0.6920245631619099,-0.635,0.57,-0.273,0.06,-0.283,-1.796,0.591,0.802,1.666,0.992,0.77,-0.288,1.696
HII.N,-0.8144682319425671,0.17500684965447774,1.6735858551431286,0.6968373184608243,-0.6844088331427788,-0.3947789836462443,0.2967580576097448,0.4325878281874462,-0.011389723142588863,-0.10804837319603555,0.5605059868721493,0.18698826361779902,0.3295475077359519,0.23872174880995184,-0.022354964137233136,-0.443,-1.145,0.412,-0.14,-1.261,-0.785,-1.53,-0.215,-1.025,-0.896,0.586,-0.086,-0.654
BXP.N,0.4269095600980855,-0.2699371840848159,1.529501547598051,1.5485282175594972,0.649694846178611,0.8912477592045902,-0.37061059480891173,-0.4107564622150452,-1.3172888288482087,-1.2199824381635824,0.18758660295811797,-0.3076839126377799,0.5494350669463736,0.2849436051044232,0.40973457616063497,-0.94,0.231,1.164,-0.594,-1.125,-0.323,-1.151,-2.56,0.247,-0.541,0.711,-0.315,-0.889
HPQ.N,0.6563511354430678,-0.4844156978242918,0.2038335942929578,1.2655001514066164,0.7556486048699297,0.8773807431467197,-0.4390366548709614,-0.4506771401872859,-0.9955504396052184,-1.0968341856614454,-0.1530344593850594,-0.8242069236448271,0.8411803353738327,-0.033774363407053296,0.37480857477083307,0.265,-1.584,0.666,-1.758,-0.247,0.007,-0.351,-0.158,0.33,-0.048,0.853,0.749,-0.348
PEG.N,-0.44534733058920284,0.03319893534513751,0.9694296989068182,0.03388575927365075,-0.17698770118495782,0.10924572599520337,-0.4064411559326367,0.08469006008763894,-0.16202121398054595,-0.12558922346554405,-0.42929899975910796,-0.5561676760210729,0.11253668777676479,-0.43834999993094553,-0.30910340086267546,0.757,0.111,0.876,-0.37,-0.105,0.138,-0.626,0.179,-1.027,0.147,-1.042,-1.018,-1.101
KEYS.N,-0.5015123887663961,0.2986365626832252,-0.5986751028796174,-0.2936482098474569,-0.21082887312822077,-0.45398430603533135,-0.13239197364872418,-0.19277687191354143,0.28419640393718426,0.390507195545751,-0.2063118113328077,0.2565141033061697,-0.7452336954892164,0.037253808502621756,-0.3710287833679215,1.069,0.857,-0.932,0.709,-0.104,-0.859,-0.401,0.385,-0.052,0.097,-0.125,0.273,0.131
WRK.N,0.3408868931174007,-0.815794521861607,1.7861335461957122,1.5082752916772262,-0.048734294921010675,-0.03615319531713684,0.7391258096509918,-0.27961181251497064,-0.6959224799444819,-0.9625979903348669,1.121148538882187,0.3255050617981746,0.8492954086594208,1.1654617838256733,-0.04753188512063409,-0.644,-1.581,1.047,-1.084,-1.288,-0.144,-1.397,-2.139,0.508,-1.419,-0.231,-0.356,-0.215
SO.N,-0.7140501866953833,0.5011601986484697,1.2496818689280944,-0.25244289233052447,-0.28580584257544495,-0.2827609288825561,-0.32513908081140375,0.08981009375645023,-0.08411462430155085,0.18835335635107223,-0.2304646620128142,-0.10194881581413656,-0.2723313065178975,-0.09628718679796226,-0.6272135904224763,-0.843,-0.036,0.9,-0.311,0.794,0.297,0.178,0.54,-1.387,0.09,-0.753,-0.337,-1.375
VMC.N,0.21707993592721406,-0.46085673560979457,0.8565045061455023,1.229630580851991,0.4666890326298228,0.6496983437822511,-0.5821251270445965,-0.2721734153175338,-0.8668357687497267,-0.7529838933841333,-0.15757237220501122,-0.6053445187518041,0.5278732496821624,-0.15393584418395737,-0.23783873792465393,-0.509,0.146,-0.044,-0.036,-0.368,1.714,-0.555,0.239,-0.311,2.349,-0.78,-0.324,0.34
AXP.N,1.1731159904862254,-0.9805872170805857,0.812620028174372,1.680540457315905,0.8110897291346135,0.8785610227708882,0.39300589769602334,-0.5303159402062513,-1.5941892095894497,-1.4927291796261168,0.6884415667516393,-0.19061702484043638,1.0231401714524844,0.2775480510043477,0.6203397968814031,-0.665,-0.33,1.358,0.248,1.131,-0.973,0.647,0.07,0.04,-0.896,-1.267,-0.404,0.644
EXR.N,-0.3020888275227163,0.3259536606374017,0.2513871183020228,-0.08374011561222351,0.20863311976912927,0.49435978471383113,-0.591585496632746,-0.31305597294987647,-0.11446045691362926,-0.06263694206586723,-0.8343242413967698,-0.6144005006624094,-0.32172891135692777,-0.31136640419347905,-0.7974106995343628,-0.1,1.749,0.437,0.516,-0.527,-0.351,-0.565,0.444,0.112,0.505,0.816,0.77,-1.333
PFE.N,-1.3152765579635406,0.7492357772870839,1.0410069307087841,-0.9786689583955678,-0.4332540080770404,-0.759396178903372,-0.4258236534273254,0.15119312881451902,0.5365954904783655,0.9192154486822364,-0.3980347217366148,0.2567143606613923,-0.9898111136699559,0.05110668868994547,-0.8791935755893314,0.765,0.009,-0.234,-0.115,2.053,-0.198,1.379,-0.077,-1.176,-1.458,-1.256,-0.472,0.078
NVDA.OQ,1.8243282931207354,-1.4565216070801,-3.2864462496761524,-0.18494279826992213,1.0041256054710281,0.8723733537377923,-0.8114717723975674,-1.0159835299001434,-0.4971479864621531,-0.9397193183924458,-1.2931684586016203,-1.4491709552926386,0.2665460442561787,-0.9901545141204567,0.23046367202489096,2.624,1.987,-1.473,1.597,2.268,0.654,3.855,1.942,2.002,0.882,-0.17,-1.953,0.32
NTRS.OQ,0.30143852934781984,-0.7548360350770352,1.1135810749407193,0.7756479462848871,0.08014310583427138,0.13131254241009224,0.6089248336774779,-0.2317879489548777,-0.6174844417065946,-0.8184624437560983,0.7473471139281904,0.3994132661893487,0.26914352351044113,0.6190855376782735,0.1866547887462925,-1.133,-0.116,1.703,-0.615,-0.592,-1.131,-0.496,-1.7,0.188,-1.997,-0.806,-0.199,-0.114
WDC.OQ,1.6567633541045939,-1.7442368592368775,-0.019482459306143403,2.271206609222739,1.1582779530381002,1.4777001129688012,-0.18420987318313073,-0.7308436795568475,-1.6849678873752005,-2.1270457950672834,-0.019526712991894606,-1.4114194927056596,1.8363935175012205,0.2622882046423425,1.218301552637783,0.11,-1.42,1.043,-1.056,-1.179,-0.281,-0.409,-1.309,1.263,0.4,0.57,-0.881,-0.262
DLR.N,-0.9433857756736995,1.3462663861178323,0.035063142587502635,-1.2734399892577524,-0.0004922421277097653,-0.05625938357464872,-0.8533174336044811,-0.2059220477718094,0.7472009816684503,0.6679387396166232,-1.0183379235542787,-0.1517927587221211,-1.2062145157316921,-0.32137162240489153,-1.5226310086171373,-0.6,1.007,0.706,-0.607,-0.161,0.252,-0.182,-1.251,0.378,0.278,1.018,1.45,0.801
MHK.N,1.4449402605995698,-1.1008470686142748,0.8056893974905354,2.5867402593923967,1.4914092727744965,1.617886813971223,-0.5204982696015282,-0.8558152864925888,-2.0702777822748955,-2.340091671907081,-0.015430771043669429,-1.0015503002542399,1.2657030848461552,0.6909199105555244,1.1690503633828009,-0.252,-1.446,0.588,-1.055,-1.596,-0.119,-1.677,-1.791,1.014,-0.063,0.898,0.707,1.125
REGN.OQ,-1.812329747670932,1.2095440233393242,0.10928929957570124,-1.4892204732447845,-0.7300965818371074,-1.1532210278323418,-0.1504468238770227,0.3670985063780555,1.2372549942799513,1.4057433729956093,-0.4507864243977826,0.817285406596954,-1.8446896502712928,-0.33698235590659364,-1.1983336343458353,3.472,0.877,-1.339,0.033,0.804,-3.375,0.973,1.219,0.084,-0.861,-0.353,-0.208,0.608
EPAM.N,1.0779322599384182,-1.3993455264331423,-2.0973483048817516,-0.2878201435177951,1.4441112273740098,0.7715440441377759,-0.239315402105392,-0.5306024523786382,-1.2423418416278451,-0.4615851967999172,-0.11970804633107726,0.3360262223373916,-0.7466048890229792,0.10875822274105822,-0.8499596845860206,1.023,0.41,-2.711,0.637,-0.57,-3.375,-0.731,-0.257,1.612,-1.845,-0.009,0.191,1.303
INTC.OQ,-0.19444924711934616,-0.2587776530451477,0.21106930906908802,-0.15171882006124238,-0.575621519808157,-0.4944005272157232,0.2895702560357418,-0.12492879551831362,0.23736967543102291,-0.07258432316291004,-0.04153422641614741,0.0022054175549468197,-0.1779411891141425,0.20321277231322743,0.07934723644024462,0.624,-0.646,0.641,-0.899,1.12,-0.206,1.891,-1.837,0.57,0.065,0.018,-0.563,-0.206
ZTS.N,-0.1111221658917445,0.14446445310781977,-0.6769523171894475,-0.5229840128168801,0.1908009484077575,0.27229445406688313,-0.7529830818695696,-0.5003120342581272,-0.10948000855469923,0.030789028130090497,-0.9782878084363653,-0.7430939704066515,-0.324341389914845,-0.5068124877223474,-0.33384619315106184,0.922,1.427,-0.549,1.442,0.669,1.323,0.195,0.453,-0.231,1.247,-1.311,-1.04,-0.251
ABT.N,-0.9257482008385819,0.8759750192533531,0.08869349186858393,-1.3021816202682734,-0.28552119622367256,-0.39818802690298766,-0.5378426004797511,-0.05645882456817569,0.44479148350681386,0.7402973449428563,-0.46119828908991184,0.3071040830215029,-1.1410979079391945,-0.34857837061716657,-1.1853499325592158,0.467,0.485,-0.631,0.395,1.661,0.778,1.101,-0.144,-0.956,0.38,-0.905,0.589,-0.954
SYY.N,1.2452778675629488,-1.692066549930722,0.9894670561333875,2.5698805936866815,0.6617124443059167,1.0527764219823992,0.05326777383481026,-0.28320703641314926,-1.7612415964300783,-1.8447801586338899,0.1133624070238057,-1.1629244438373396,1.6565608975217216,-0.11763517729983851,0.7375030446183009,-0.711,-1.451,0.294,2.402,0.123,-0.149,-0.032,-0.288,-0.797,0.113,0.584,1.915,0.614
MS.N,0.7940818187119183,-0.9984066607328528,0.7339868723034155,1.13747380272363,0.40800879644671495,0.38632467074435456,0.2625477135919063,-0.40119250542541507,-1.0640015204572142,-1.0814841574794614,0.6779269508388373,0.09654868489312655,0.6062441232801766,0.38685097049025663,0.5916521572893187,-1.074,-0.225,1.737,-0.727,1.385,-0.245,1.151,-0.023,-0.421,-1.166,-0.759,-0.026,1.32
L.N,-0.06807938124180896,-0.37403829834916674,1.7924725258572092,1.0740712653797617,-0.03649008593579369,-0.011590229134830488,0.4092894570872951,-0.1261633821439754,-0.8142903799225851,-0.6360103856616074,0.8877215614760486,0.5092458683702157,0.2936842079802328,0.759257577899237,0.20281434316508903,-0.209,-1.055,0.889,-0.95,-0.867,0.088,-1.642,0.052,-1.128,1.05,-1.36,-0.747,-0.429
TROW.OQ,0.5361330027002036,-0.18533668985171914,-0.1714663820057493,0.04952761720524516,0.4784479229125443,0.16383654696690853,-0.3953543322161299,-0.6838365139589155,-0.4556041816303085,-0.5626941101971145,-0.21938822068681504,-0.008091376084054407,-0.39009717261564203,0.42046993603455274,-0.04076273203037246,2.061,0.247,-2.903,-0.223,-0.323,-0.336,-0.271,-1.504,0.778,-0.801,2.433,3.334,1.337
DXCM.OQ,0.4803202620139367,-0.9232647408087379,-2.2699377816382764,0.004515209902608427,0.2048800587576898,0.4892769465852823,-0.39701675145438764,-0.5528392881259114,0.19131622222069802,-0.1318217320359258,-1.3399688032205337,-1.2162482362285476,-0.12036865548980301,-1.6510822096077202,-0.08903041729585465,-0.437,2.31,-1.133,1.985,0.24,0.5,0.381,1.095,1.498,-0.029,0.826,1.121,-1.315
NOC.N,-1.5928032167812516,0.9668621074350802,1.4219859686174556,-0.6848510429512555,-1.1245023036685322,-0.9923818220230713,0.017993643778052723,0.44866180533559324,0.629785110473709,0.6566575417935926,0.3491459834776071,0.553666788751947,-0.4549924751194246,0.16367095118229835,-0.4724360263991662,0.05,-0.209,-0.175,0.511,0.868,-1.496,0.3,0.597,-0.583,-1.026,-0.485,0.211,-0.922
C.N,0.996522044862837,-1.0620466927359329,1.4143208599813537,2.1801463854151875,0.9888300814656312,1.0773250308384594,0.16862518849123773,-0.431493576130438,-1.6351433847722037,-1.739783311889569,0.7945238597126022,-0.17684245004002783,1.1389569911344406,0.7161861318211752,0.850914889867352,-1.119,-0.737,2.261,-1.333,0.909,-0.035,1.092,-1.464,0.099,-1.181,-0.249,-0.989,0.054
CTSH.OQ,0.04313875022524237,-0.18676985263275997,0.02715587653002124,0.4876460392736265,-0.005261183937753938,-0.042898897980998836,-0.050396779859730574,-0.23582331736530945,-0.27001971103806105,-0.019412866002251047,-0.03586942411430342,-0.26005849024314054,0.1977854942758665,-0.020719939546732048,0.06645460693061392,0.445,-0.677,-1.677,-0.315,-0.143,0.132,0.283,-0.422,0.214,0.96,-0.066,-0.631,-0.504
LKQ.OQ,1.1290226775754082,-0.8064372092547507,0.761193041771805,2.0487509540166156,0.9001905991110787,1.3297710085006538,-0.32992961643196544,-0.16932468739785914,-1.7597965370706146,-1.6872769592362646,0.28606189934601617,-0.6124226253419875,1.1031037809735014,0.30581464300816796,0.6680188398388888,0.049,-0.964,-0.089,-0.223,-0.838,0.072,-1.274,0.704,-0.65,0.032,-0.224,0.289,0.47
RMD.N,-0.5450338379166692,0.46701594022310844,-0.4740646286355768,-1.0363073085027097,0.02862758361040553,-0.21753898642257566,-0.728096476731118,-0.3337610360360703,0.3237524956730337,0.32697256028759014,-0.6656185532642773,-0.06390849128453244,-0.8802612066631631,-0.47800346125877674,-0.6436998627041935,1.049,1.407,-1.609,0.906,-0.108,1.194,-0.681,0.799,-0.57,0.623,-1.394,-0.687,-0.931
BMY.N,-1.3715528977948848,0.5670062889177492,1.1343662175348992,-0.6693122391928046,-0.7960631910796547,-0.6819922115876138,0.04133454286608315,0.4551725229300525,0.3977015237252881,0.7019188460644789,0.19771706367830869,0.5766903415931405,-0.6802958650291837,-0.338145541025475,-0.6258536062984985,0.736,0.159,0.264,0.262,1.445,-0.003,0.856,0.205,-1.763,-0.357,-1.068,-0.577,-0.248
PM.N,-0.9589865549294456,0.5738080192474945,1.4165554736092392,-0.10410601200255633,0.12501334031524663,0.07526346731022783,-0.7828057142056501,0.028763294863567455,-0.2599847264575853,0.026923962216603,-0.32182596373119354,0.07856595811262763,-0.6423875034658485,-0.19817808598655443,-0.5996194259060855,1.615,0.682,-0.071,-1.758,1.47,-0.095,0.719,0.003,-1.31,-0.686,-2.022,-1.378,0.376
SWKS.OQ,0.8525841328767204,-1.080456115776091,-1.3925313778244752,0.6294623055820262,0.34930251779124327,0.3640187205893428,-0.09216528413516939,-0.6134480160630053,-0.5042083277670694,-0.6789305572350898,-0.24285418366267036,-0.7187406098189332,0.5785394573935045,-0.19504102726075453,0.526164664922345,1.49,-0.085,-0.176,-0.246,-0.817,-1.358,0.369,-1.853,0.773,-0.868,0.11,-1.277,1.116
BRKb.N,-0.6636399600207196,0.37454328919021984,1.0731360841751567,-0.049927312399330834,-0.18901333959862343,-0.2399561717610624,0.03929498740840216,0.01562581697920598,0.08639570153359494,0.02887660368063768,0.1641603283367164,0.21818708103986784,-0.219319354496173,0.17177702315180507,-0.33370452148741425,-0.828,-0.24,-0.074,-0.686,2.884,1.184,1.708,0.714,-1.498,0.017,-1.983,-1.038,-0.2
CSGP.OQ,0.19132860967060175,-0.13750123693689933,-1.2026614014984083,-0.33751419023437457,0.29396794695873907,0.39584391055629614,-0.571278054937211,-0.3178100402473286,-0.3959542885999194,-0.1209529130781592,-0.5249118586399858,-0.3400552347548837,-0.31295538862566785,-0.24289197451978062,-0.06595295167269044,-0.37,2.232,-1.352,0.264,-0.078,0.495,-0.193,0.037,0.229,1.28,-0.277,-0.586,1.969
LHX.N,-0.7495687083217052,0.3390560557965743,1.1341626518303738,-0.032515670104682766,-0.6407905537793261,-0.2691527861099701,-0.09450375740809437,0.2841814573951176,0.034271459496965154,-0.01290545990787684,0.07698735169921814,-0.03691314670643314,0.028046394409883452,0.05083094260401513,-0.27503884422702135,-0.233,-0.223,-0.064,-0.416,0.145,-0.532,-0.282,-0.34,-0.829,-1.327,-1.084,-1.155,-1.155
STX.OQ,0.02444241964505802,0.18538305359470622,0.021680683008231817,0.18948060495563893,0.3743926832165658,0.24250605025128327,-0.4320420398450902,-0.5175127597677142,-0.2354476145130424,-0.5588859103519003,-0.2431523432751206,-0.1668500516340462,-0.19730503230266447,0.011231287864678181,-0.4450500520217114,1.472,-1.02,0.837,-1.758,-1.101,-0.495,-0.25,-0.994,0.892,0.515,1.554,1.095,-0.67
FAST.OQ,-0.7036792188130582,0.5490748672065617,0.12072811134188279,-0.6558572603255967,-0.7080764550529481,-0.8066031637066848,-0.0031832228715799075,0.2828405971182622,0.5050098700365899,0.45938713429072603,0.03309629223135327,0.38883100824354727,-0.6260957523262604,-0.08253404810665618,-0.457241746222255,1.659,0.4,-1.775,0.87,-0.221,0.137,0.003,0.244,-0.502,0.265,0.512,0.996,0.327
APH.N,0.23454211532282163,-0.5662299472981815,-0.03096295149192357,0.888779102832168,0.15817220563122947,0.11222001426470246,-0.22445750360467184,-0.17642380084078624,-0.5952492068157601,-0.4523228124954006,-0.17559219471572307,-0.5722604127461443,0.458425471773934,-0.12121933870731873,0.32215631692005586,0.312,0.293,-0.485,0.648,0.274,-0.369,0.017,0.9,-0.75,-0.285,-0.867,0.095,-0.073
MAS.N,-0.05752899457577628,0.23826033417460304,0.25878952884697176,0.1481668119837538,0.12353273042426799,0.006772907817303695,-0.6923290646594908,0.017061688031032276,-0.28884543187241934,-0.25158877419009223,-0.6395345790931616,-0.46609300501043793,-0.28191288529917713,-0.1057128179027003,-0.07205880754797478,0.932,-0.891,0.403,-1.758,-1.131,0.248,-0.953,-0.527,0.194,0.705,0.598,0.632,0.42
VTR.N,1.858950424676749,-2.1698207044248186,0.8594572325795429,3.3002352366722087,1.3324536333776782,1.9463182119343063,-0.32087328740248006,-0.7867631498706553,-2.580949055016438,-2.40675788420861,-0.4293553241333153,-2.181630244926522,2.3964116433902425,-0.42914729225395454,1.7974356588831848,-1.225,0.527,0.895,-0.605,-0.615,0.144,-0.875,-0.388,-0.235,0.779,0.293,0.748,0.522
T.N,-1.2643562787906644,1.082502431869136,1.634507391388631,-0.19696771274169145,-0.32425917107197655,-0.4637362512223565,-0.12939377435307928,0.25986555374574527,0.10451977760584759,0.27423494676142,0.3102870354300528,0.7234507184704866,-0.7430714624285075,0.4428001056601979,-0.39786936607164614,-0.614,-0.972,1.045,-0.911,1.297,-0.132,0.899,-1.063,-0.715,-0.426,-0.64,-0.472,1.991
HCA.N,0.9457715271925901,-1.3421371228728622,0.5604899077345082,1.6307695413997643,0.7745383447830765,1.1213912287464116,-0.4703741116040959,-0.7658654524723676,-1.3295350362285274,-1.238347667535582,-0.40466797111253394,-1.34099681862154,1.2466897955684524,0.031049102295495665,0.651792185627009,0.343,-0.938,0.755,-1.758,0.662,1.118,0.49,1.053,0.025,-0.523,-0.877,-0.135,-1.223
AMT.N,-0.4823805987847578,0.5891534854782793,0.17663136056035916,-0.8985279669632931,0.23223578631191177,0.059379053463832675,-0.7422445590307647,-0.35876944967706453,-0.12053262647315384,0.13516524274556815,-0.9449125238421064,-0.36250778020513946,-0.8165779579270436,-0.47268132738334256,-1.0000177817501212,-0.636,1.571,0.501,1.517,1.023,-0.054,0.428,-0.599,-0.141,0.045,-1.186,-0.577,0.156
PSX.N,0.5218846589587723,-1.4790174297041705,2.266021801107717,2.6729089598702145,0.14786141877914377,0.7577233963935567,0.4001136728984119,-0.018596315013502677,-1.475885904157047,-1.9093697036148165,1.2874868421864107,0.04170277062355877,1.460018237578132,0.602926843625613,2.1599469415594235,-0.61,-1.718,0.453,-0.584,0.353,-0.451,0.527,0.404,0.622,-1.143,0.307,0.433,-0.649
INCY.OQ,-1.3235665840138329,0.667125450972662,0.16510588477956603,-0.997312773810472,-0.8401822215364958,-0.9741991327291407,-0.05459855273739718,0.21120671223712115,0.8093866132950225,0.9546449472894852,-0.48113851725246615,0.12863197665539317,-0.915733853380553,-0.3309127742659793,-0.6513133220344114,0.687,0.789,-2.696,0.166,-0.622,-0.383,-0.19,-0.604,-0.704,-1.55,0.363,0.843,1.785
AIZ.N,-0.5391398450204505,-0.13035170005558128,0.912924037155009,0.989555678341957,-0.47116883643416413,-0.17235627589663366,0.41310396145810707,0.13750983401312342,-0.16583700903971105,-0.13580414937543075,0.36751735028471394,-0.2465854119811212,0.6928555102385836,0.19874966568762642,-0.15769532560321836,-0.209,-1.342,0.569,-0.64,-1.58,0.746,-1.699,-0.637,-0.112,1.859,0.024,-1.001,-1.222
